frame,time_s,pose_valid,tag_family,tag_id,tx_m,ty_m,tz_m,qx,qy,qz,qw,roll_deg,pitch_deg,yaw_deg,pose_error,hamming,decision_margin,center_px,corners_px_lb_rb_rt_lt
124,4.137466666666667,1,tagStandard41h12,0,0.0019983208475288098,-0.001587093104575718,0.0003581917974555782,0.0007939628363137662,0.0009966538677248424,-0.0009904147902940104,0.9999986976904649,0.09086842622433342,0.1142981569498232,-0.1134026497820865,3.841538120282707e-07,0,140.48538208007812,"[2323.156005859375, 1069.572021484375]","[[2667.03271484375, 977.5887451171875], [2222.4560546875, 810.1836547851562], [1975.8089599609375, 1162.4835205078125], [2437.579345703125, 1364.310302734375]]"
125,4.170833333333333,1,tagStandard41h12,0,0.0019608895645008137,-0.0016703064555743355,0.00023726361733553733,0.0008350765270355591,0.000704044165076431,-0.0009062052458468903,0.9999989928800228,0.09561965375735941,0.08076418123938686,-0.10377615527558329,3.959586946282676e-07,0,140.85458374023438,"[2323.05078125, 1069.649658203125]","[[2667.203857421875, 977.584228515625], [2222.3544921875, 810.2193603515625], [1975.7679443359375, 1162.5523681640625], [2437.415283203125, 1364.2939453125]]"
126,4.2042,1,tagStandard41h12,0,0.002008955378399467,-0.0016019865153102818,0.00036965858364369265,0.0007108131842166712,0.0009131207946835103,-0.0010077040130603645,0.9999988227431337,0.081347816209041,0.10471795126578659,-0.11540013211145747,3.926607269581304e-07,0,140.88998413085938,"[2322.99462890625, 1069.70361328125]","[[2667.088134765625, 977.6224365234375], [2222.245361328125, 810.244873046875], [1975.8604736328125, 1162.5986328125], [2437.405517578125, 1364.3446044921875]]"
127,4.237566666666667,1,tagStandard41h12,0,0.002024586524797364,-0.0016727629064022655,0.0003142301825087234,0.0009138301173408593,0.0008666006879271469,-0.0011120900895519956,0.9999985885857025,0.10460684938918885,0.09942148859572644,-0.1273455058281319,3.93901417233034e-07,0,141.29150390625,"[2322.839599609375, 1069.7286376953125]","[[2666.7763671875, 977.6586303710938], [2222.056396484375, 810.362060546875], [1975.525634765625, 1162.702880859375], [2437.324951171875, 1364.3572998046875]]"
128,4.270933333333334,1,tagStandard41h12,0,0.002105052667447734,-0.0015879497009891929,0.00047759066683321854,0.0007384295293988131,0.0011641596704615002,-0.000957033888142136,0.9999985917691229,0.08449026068732664,0.13348378657555834,-0.10956970636255019,3.896885028840724e-07,0,140.37115478515625,"[2322.787841796875, 1069.6937255859375]","[[2666.47216796875, 977.8043823242188], [2222.167724609375, 810.2883911132812], [1975.389892578125, 1162.575927734375], [2437.124755859375, 1364.4617919921875]]"
129,4.3043000000000005,1,tagStandard41h12,0,0.00205047926621522,-0.0017710741454569296,0.00024469541972315176,0.0010617224609552139,0.0007507564218086476,-0.0009473677626142794,0.9999987058014292,0.12158300088867416,0.08614553090088928,-0.10846905543020142,3.866351907940372e-07,0,139.94790649414062,"[2322.52001953125, 1069.8046875]","[[2666.506103515625, 977.8267211914062], [2221.876953125, 810.4834594726562], [1975.095458984375, 1162.7020263671875], [2436.886962890625, 1364.4873046875]]"
130,4.337666666666666,1,tagStandard41h12,0,0.0020943497253970867,-0.001747995322094314,0.0002790470319520565,0.0009374394932837011,0.0007234482486352508,-0.0008683991433899952,0.9999989218557968,0.10735072143028297,0.08299428806981625,-0.09943354390877394,4.111566894360716e-07,0,140.5922393798828,"[2322.432861328125, 1069.77783203125]","[[2666.373046875, 977.8124389648438], [2221.829833984375, 810.3703002929688], [1974.982177734375, 1162.681884765625], [2436.68701171875, 1364.3858642578125]]"
131,4.371033333333333,1,tagStandard41h12,0,0.0021338540168241325,-0.001708459535884507,0.00033769651173824256,0.0009434428350504036,0.0010901379604959752,-0.0010339888262270891,0.9999984261897372,0.10798156969357439,0.12503229621889092,-0.11836871572725285,4.4495312691357446e-07,0,140.56503295898438,"[2322.35400390625, 1069.8167724609375]","[[2666.286376953125, 977.8751220703125], [2221.59228515625, 810.2360229492188], [1975.01416015625, 1162.6693115234375], [2436.65966796875, 1364.289794921875]]"
132,4.4044,1,tagStandard41h12,0,0.002130831543021445,-0.0017579542868566677,0.00029733803756749465,0.000923212080778348,0.0009213214531501084,-0.0009618428080759597,0.9999986868514611,0.10569086524958062,0.10567733853516162,-0.11012170856408851,3.9662292403748045e-07,0,140.33187866210938,"[2322.177978515625, 1069.8184814453125]","[[2666.247802734375, 977.8316040039062], [2221.515869140625, 810.377685546875], [1974.9119873046875, 1162.659912109375], [2436.49853515625, 1364.4615478515625]]"
133,4.437766666666667,1,tagStandard41h12,0,0.002120634498021502,-0.0018456320482159914,0.00018453963749315123,0.0011262770053677513,0.0008952635022864683,-0.0010577414443552367,0.9999984055919319,0.12895343497850006,0.10272604598713427,-0.12109278832253771,4.049559001080171e-07,0,140.2859649658203,"[2322.0390625, 1069.8292236328125]","[[2666.10595703125, 977.8348388671875], [2221.3076171875, 810.4071044921875], [1974.658935546875, 1162.70947265625], [2436.432373046875, 1364.4361572265625]]"
134,4.471133333333333,1,tagStandard41h12,0,0.0021698486402708843,-0.0018464305792917294,0.00022448142196004151,0.0011138020277393602,0.000936198077120244,-0.0010124014965578515,0.9999984290094727,0.12752382882789604,0.10740950673220584,-0.1158932771420256,4.0203019545316736e-07,0,140.4266815185547,"[2321.866455078125, 1069.8358154296875]","[[2665.850341796875, 977.893310546875], [2221.198486328125, 810.430419921875], [1974.4466552734375, 1162.696533203125], [2436.206787109375, 1364.4730224609375]]"
135,4.5045,1,tagStandard41h12,0,0.0021657209953162486,-0.001895266862858464,0.000186940725679061,0.0012521609935736472,0.0010317666787257739,-0.0010527782495804974,0.9999981296024129,0.14336279581467,0.11838267543359966,-0.12049157610028044,4.1110272701375016e-07,0,140.48109436035156,"[2321.80615234375, 1069.9041748046875]","[[2665.73681640625, 978.016357421875], [2221.110107421875, 810.4802856445312], [1974.285400390625, 1162.751220703125], [2436.1689453125, 1364.53759765625]]"
136,4.537866666666667,1,tagStandard41h12,0,0.0022345061506215394,-0.0018149438929536018,0.00033081088262107677,0.0010529551177118324,0.0010273876993737955,-0.0009933810241337252,0.9999984244758469,0.12054297163047105,0.1178497169312823,-0.1137092517314193,3.9495582103650476e-07,0,140.7600555419922,"[2321.64599609375, 1069.91552734375]","[[2665.642578125, 977.99658203125], [2221.01513671875, 810.5089111328125], [1974.3641357421875, 1162.7122802734375], [2435.941650390625, 1364.5469970703125]]"
137,4.571233333333334,1,tagStandard41h12,0,0.0022252415815803544,-0.0018692492728766394,0.0002977593480425468,0.000990517028155326,0.0009648153952226134,-0.0011186631368068516,0.9999984182987772,0.11338131747641782,0.11068656802293812,-0.12807998451854252,4.187480494499854e-07,0,141.13900756835938,"[2321.55419921875, 1070.078369140625]","[[2665.61328125, 978.0363159179688], [2220.800048828125, 810.5805053710938], [1974.313720703125, 1162.9715576171875], [2435.911376953125, 1364.61181640625]]"
138,4.6046000000000005,1,tagStandard41h12,0,0.0022737266999465276,-0.0018285096244749417,0.0003741236917267712,0.0009749054127262584,0.0010370502195804676,-0.0010671281669734278,0.9999984176606249,0.11158925089921126,0.11895631408678277,-0.12216818768425085,4.084140546944479e-07,0,139.7273712158203,"[2321.4912109375, 1070.0242919921875]","[[2665.404052734375, 978.059326171875], [2220.818359375, 810.5806884765625], [1974.203125, 1162.8917236328125], [2435.800048828125, 1364.60888671875]]"
139,4.637966666666666,1,tagStandard41h12,0,0.0022495454069697933,-0.0019676162657431434,0.000205321418521892,0.0011867088501913959,0.0008223628027666298,-0.0010382222718653908,0.9999984187667698,0.1358890762284735,0.09437691386534498,-0.11885973662609715,3.9582175359919096e-07,0,139.6929473876953,"[2321.260986328125, 1070.050048828125]","[[2665.27392578125, 978.07275390625], [2220.623046875, 810.695068359375], [1973.844970703125, 1162.9371337890625], [2435.589111328125, 1364.68603515625]]"
140,4.671333333333333,1,tagStandard41h12,0,0.0022950705203942795,-0.0019410194403493724,0.00027863688711285563,0.0010354550918192126,0.0009236909774948242,-0.001069774598882563,0.9999984651038413,0.11854128585071161,0.10597402060536197,-0.12247765369794551,3.8841153581445366e-07,0,140.82797241210938,"[2321.14697265625, 1070.0626220703125]","[[2665.079833984375, 978.0696411132812], [2220.51708984375, 810.6964111328125], [1973.76953125, 1162.9769287109375], [2435.4833984375, 1364.757080078125]]"
141,4.7047,1,tagStandard41h12,0,0.0023194891934005812,-0.001967371671205161,0.0002691460158300502,0.001075694040745753,0.0009694192411908113,-0.0011495997347706016,0.9999982907630969,0.12313786741416803,0.11122884812479472,-0.1316150685493696,4.00466576606492e-07,0,140.05055236816406,"[2321.005859375, 1070.1007080078125]","[[2664.902099609375, 978.0941162109375], [2220.3203125, 810.7073974609375], [1973.6070556640625, 1163.04443359375], [2435.373779296875, 1364.744140625]]"
142,4.738066666666667,1,tagStandard41h12,0,0.002334200403088243,-0.0020158049368887952,0.00024742051792540746,0.0011474757188710384,0.0010111213139817994,-0.0010560744341299411,0.9999982728184847,0.13136882573373027,0.11600471118461955,-0.12088439090344122,4.2183620185605105e-07,0,139.91030883789062,"[2320.798828125, 1070.2484130859375]","[[2664.863037109375, 978.3006591796875], [2220.13427734375, 810.7368774414062], [1973.4647216796875, 1163.070068359375], [2435.05712890625, 1364.804443359375]]"
143,4.771433333333333,1,tagStandard41h12,0,0.002331947535256894,-0.0020227108989710175,0.00025411666687196214,0.0011950473718012906,0.0011470002030849556,-0.0011607637632551884,0.9999979544378075,0.13678998528740002,0.13159534601857897,-0.13285685378851464,4.1103161027080635e-07,0,139.99343872070312,"[2320.777587890625, 1070.27978515625]","[[2664.825927734375, 978.3285522460938], [2220.053955078125, 810.7860107421875], [1973.4732666015625, 1163.10107421875], [2435.127197265625, 1364.878662109375]]"
144,4.8048,1,tagStandard41h12,0,0.0023715134731062846,-0.0020024488622108014,0.00032059980276733305,0.0012569120286183382,0.0010573290546384867,-0.001091406767509029,0.9999980555274548,0.1438994667913278,0.12131803679648567,-0.12491385010617113,4.186138440442701e-07,0,139.8916473388672,"[2320.678466796875, 1070.3353271484375]","[[2664.695068359375, 978.4262084960938], [2220.014892578125, 810.8817138671875], [1973.395263671875, 1163.1173095703125], [2434.94287109375, 1364.8436279296875]]"
145,4.838166666666667,1,tagStandard41h12,0,0.002402177752738935,-0.001983490518106197,0.0003644394372429916,0.001056936193408231,0.0014236572973961026,-0.001172122817327656,0.9999977411043905,0.12092505434125324,0.16328092450974413,-0.13414331723168807,3.9615755847606513e-07,0,140.0283966064453,"[2320.658447265625, 1070.2548828125]","[[2664.437744140625, 978.3916015625], [2219.998291015625, 810.7704467773438], [1973.2572021484375, 1163.0860595703125], [2435.0029296875, 1365.015380859375]]"
146,4.871533333333334,1,tagStandard41h12,0,0.002406815942348784,-0.0019952604814768983,0.0003716212648613509,0.0011119952760344424,0.0014542823922911567,-0.0012923769330030785,0.9999974891423941,0.12721022336186136,0.16681298531273472,-0.14791059458985287,3.912081976801838e-07,0,139.8143768310547,"[2320.54150390625, 1070.3392333984375]","[[2664.448974609375, 978.4090576171875], [2219.78759765625, 810.8597412109375], [1973.30859375, 1163.1583251953125], [2434.972412109375, 1365.0421142578125]]"
147,4.9049000000000005,1,tagStandard41h12,0,0.002465400484616783,-0.0020093120061243724,0.0003657232201791846,0.001163514001182736,0.0010845702466818808,-0.0011914723470813082,0.9999980251661477,0.13318097481671876,0.12444130551639647,-0.13638825010938874,3.946659338238875e-07,0,140.0400848388672,"[2320.254638671875, 1070.2879638671875]","[[2664.232666015625, 978.309326171875], [2219.588134765625, 810.9125366210938], [1973.067138671875, 1163.1248779296875], [2434.581298828125, 1364.859619140625]]"
148,4.938266666666666,1,tagStandard41h12,0,0.0024573027509851688,-0.002032114352216864,0.0003325288594433068,0.0012122754607922534,0.0012388434090010321,-0.0012262216577534932,0.9999977460152905,0.13874270873466335,0.14213116588372032,-0.14034281106967,3.8470956568638433e-07,0,139.50416564941406,"[2320.2119140625, 1070.2786865234375]","[[2664.22607421875, 978.3320922851562], [2219.524169921875, 810.8871459960938], [1973.029296875, 1163.072021484375], [2434.584228515625, 1364.92431640625]]"
149,4.971633333333333,1,tagStandard41h12,0,0.002505420563265138,-0.002025733770974199,0.00037718057889850684,0.001080427737966495,0.0010884544718931283,-0.001141539959845257,0.9999981724129728,0.12366568069396427,0.12486889742408556,-0.13067626898450707,3.906076144633588e-07,0,139.93280029296875,"[2320.030029296875, 1070.3118896484375]","[[2664.065673828125, 978.3286743164062], [2219.408447265625, 810.9105224609375], [1972.899169921875, 1163.1226806640625], [2434.305908203125, 1364.9132080078125]]"
150,5.005,1,tagStandard41h12,0,0.002521835799106893,-0.0020507354692661036,0.0003741851005505027,0.001183574286062503,0.001369734253296659,-0.001275037515569574,0.9999975486266547,0.13542779571520633,0.15713272604776737,-0.14592311126983773,3.9613381615584375e-07,0,139.8515167236328,"[2319.965576171875, 1070.341064453125]","[[2663.83544921875, 978.425537109375], [2219.26953125, 810.9068603515625], [1972.713134765625, 1163.16064453125], [2434.325927734375, 1364.9803466796875]]"
151,5.038366666666667,1,tagStandard41h12,0,0.002561532381941303,-0.002014380528425449,0.0004759055012586908,0.0011032141255222989,0.0015499704953402767,-0.001289556477478926,0.9999973587735861,0.12619035944892049,0.17777637611249056,-0.14757682470094172,4.126836754499775e-07,0,140.06285095214844,"[2319.925537109375, 1070.4459228515625]","[[2663.691162109375, 978.5767822265625], [2219.21875, 810.927001953125], [1972.6888427734375, 1163.24267578125], [2434.246826171875, 1365.04833984375]]"
152,5.071733333333333,1,tagStandard41h12,0,0.002510548057288353,-0.002154720972379938,0.00028046057335371564,0.0012378733739089546,0.0010515647311666438,-0.0011523979729261707,0.999998016928053,0.14171115276704047,0.12066375966176035,-0.13190606320338047,4.297512812300069e-07,0,140.09796142578125,"[2319.84765625, 1070.4837646484375]","[[2663.712158203125, 978.5569458007812], [2219.2109375, 811.0089721679688], [1972.3983154296875, 1163.3690185546875], [2434.082763671875, 1365.0196533203125]]"
153,5.1051,1,tagStandard41h12,0,0.002537358606651089,-0.002147608983970892,0.00032924695250932114,0.0011544036897106846,0.0014085324165455991,-0.0013421432709222946,0.9999974410167223,0.13206859229819307,0.16158327201576766,-0.1536123635770377,4.002770428729524e-07,0,140.05221557617188,"[2319.639892578125, 1070.5517578125]","[[2663.6416015625, 978.5731201171875], [2218.885986328125, 811.0353393554688], [1972.45703125, 1163.380859375], [2434.033935546875, 1365.20166015625]]"
154,5.138466666666667,1,tagStandard41h12,0,0.0025370047946617507,-0.002153444617216193,0.0003023787432939188,0.0011400494034501131,0.001213883508681034,-0.0011734697480012732,0.9999979248693147,0.13047703496697255,0.13925395431300253,-0.13431138676405452,4.2428880959299926e-07,0,140.34982299804688,"[2319.712158203125, 1070.5023193359375]","[[2663.620361328125, 978.5758056640625], [2219.0625, 810.962890625], [1972.342041015625, 1163.3541259765625], [2433.95458984375, 1365.092529296875]]"
155,5.171833333333334,1,tagStandard41h12,0,0.002591288024980208,-0.0021186391848384946,0.0003748549629939312,0.001032491684369943,0.0014338570025013862,-0.0012663714220694563,0.9999976371564283,0.11810704756437003,0.16445757744645695,-0.14494623781961907,3.8059752014501973e-07,0,139.4984893798828,"[2319.51123046875, 1070.4317626953125]","[[2663.40576171875, 978.4892578125], [2218.863037109375, 810.9677734375], [1972.2884521484375, 1163.26416015625], [2433.853515625, 1365.197998046875]]"
156,5.2052000000000005,1,tagStandard41h12,0,0.0025481266499036074,-0.002224378928755785,0.00022413090534666028,0.001281568637290051,0.001332017656220398,-0.0013507189827773125,0.9999973794310768,0.14665107415400339,0.15283612359733928,-0.15458570990610335,3.9328087271946e-07,0,139.44488525390625,"[2319.426025390625, 1070.486328125]","[[2663.4423828125, 978.5098266601562], [2218.685791015625, 811.0234985351562], [1972.1431884765625, 1163.3360595703125], [2433.841064453125, 1365.169921875]]"
157,5.238566666666666,1,tagStandard41h12,0,0.002622314354677815,-0.002189929471829468,0.0003213243336500717,0.0013235264916480233,0.0015412381454218396,-0.0013774444457374032,0.9999969877501653,0.15142213015173236,0.17682154065302783,-0.15761022853772602,3.998663600857656e-07,0,139.62210083007812,"[2319.21826171875, 1070.5186767578125]","[[2663.14794921875, 978.6243286132812], [2218.481201171875, 811.034423828125], [1971.9830322265625, 1163.2962646484375], [2433.60302734375, 1365.15771484375]]"
158,5.271933333333333,1,tagStandard41h12,0,0.002682232405268404,-0.0021695518684446825,0.00039716285820600014,0.0011195752840601348,0.0013227305077606177,-0.00138301821565191,0.9999975420948805,0.1280844885826455,0.15175098868914544,-0.15831288244522485,4.22546786654329e-07,0,139.14151000976562,"[2319.10302734375, 1070.5599365234375]","[[2662.862548828125, 978.570556640625], [2218.380859375, 811.0716552734375], [1971.8125, 1163.494140625], [2433.429931640625, 1365.0972900390625]]"
159,5.3053,1,tagStandard41h12,0,0.002668445154016918,-0.0022375060501663648,0.0003233378434756188,0.001422789934994524,0.0012822742912904355,-0.001407504612375165,0.9999971751821147,0.16283319695107157,0.14716703604003895,-0.1610793741659405,4.381282215925133e-07,0,138.67213439941406,"[2319.015869140625, 1070.63671875]","[[2662.80615234375, 978.7037963867188], [2218.260498046875, 811.1727294921875], [1971.646728515625, 1163.5264892578125], [2433.349609375, 1365.0679931640625]]"
160,5.338666666666667,1,tagStandard41h12,0,0.002667462441204849,-0.0022722434512177795,0.00028600672934269106,0.0014452784661571183,0.0012360080010966315,-0.0014129451347203975,0.9999971935162733,0.16541686073242778,0.1418698386119762,-0.16170713821788932,4.3356724402809793e-07,0,139.4832000732422,"[2318.91455078125, 1070.65869140625]","[[2662.77685546875, 978.7002563476562], [2218.154541015625, 811.2021484375], [1971.5692138671875, 1163.5484619140625], [2433.260009765625, 1365.097900390625]]"
161,5.372033333333333,1,tagStandard41h12,0,0.0027612844714140668,-0.002166570579688414,0.0005076874645280171,0.0010882303530865126,0.001274578702878736,-0.0013533649051164333,0.9999976798009395,0.12450455984168593,0.14622454784505529,-0.15492558537084883,4.456724275514347e-07,0,139.3198699951172,"[2318.80712890625, 1070.760498046875]","[[2662.541015625, 978.7761840820312], [2218.10986328125, 811.2326049804688], [1971.597412109375, 1163.675048828125], [2433.031982421875, 1365.153564453125]]"
162,5.4054,1,tagStandard41h12,0,0.0027433871300740534,-0.002250489099657543,0.00039939907231260717,0.0012753644915268704,0.0011663265154320183,-0.0013163602342987244,0.9999976401590189,0.1459702836184826,0.13384336086026466,-0.15067354633246874,4.378010189797685e-07,0,139.79632568359375,"[2318.610107421875, 1070.802734375]","[[2662.572265625, 978.8168334960938], [2217.922607421875, 811.3045043945312], [1971.460205078125, 1163.6412353515625], [2432.83154296875, 1365.1812744140625]]"
163,5.438766666666667,1,tagStandard41h12,0,0.002728442378750618,-0.0023196186276153888,0.00034407006358693897,0.0013490355794365085,0.001309952325980093,-0.0013461553958679631,0.9999973259932045,0.15438632431075155,0.15031734991912085,-0.1540558457905379,4.29791602955327e-07,0,140.1244354248047,"[2318.572265625, 1070.862060546875]","[[2662.41162109375, 978.9415283203125], [2217.8896484375, 811.3609008789062], [1971.234130859375, 1163.7178955078125], [2432.837158203125, 1365.37060546875]]"
164,5.472133333333334,1,tagStandard41h12,0,0.0028074395612420967,-0.0022501877205115778,0.0005098351819434591,0.0012157591668944055,0.0014965027150334747,-0.0014255638603587132,0.9999971250843435,0.13907163365088213,0.17168494659607533,-0.16314958214952394,3.916296647069745e-07,0,140.30386352539062,"[2318.315185546875, 1070.9212646484375]","[[2662.204833984375, 978.9684448242188], [2217.63525390625, 811.4888305664062], [1971.2811279296875, 1163.7149658203125], [2432.6396484375, 1365.5126953125]]"
165,5.5055000000000005,1,tagStandard41h12,0,0.0028148119016506365,-0.0023304170912708936,0.0004149485236113946,0.0013400285081035337,0.0013706361198361078,-0.001383632418179632,0.9999972056168737,0.1533389696157845,0.1572755534420791,-0.1583424816238822,4.220759175877363e-07,0,139.69851684570312,"[2318.18505859375, 1070.939453125]","[[2661.997314453125, 979.021240234375], [2217.51953125, 811.46826171875], [1970.9306640625, 1163.7779541015625], [2432.441650390625, 1365.44287109375]]"
166,5.538866666666666,1,tagStandard41h12,0,0.002800317302570457,-0.002380061279970143,0.00036570200261576663,0.0013380878012830767,0.001163766105267176,-0.0013170290429383895,0.9999975602990181,0.15315815563052335,0.1335595127087477,-0.15074218215872395,4.432266332304607e-07,0,139.78726196289062,"[2318.121826171875, 1071.045166015625]","[[2662.050048828125, 979.0801391601562], [2217.46484375, 811.5224609375], [1970.871337890625, 1163.8985595703125], [2432.307861328125, 1365.44970703125]]"
167,5.572233333333333,1,tagStandard41h12,0,0.002844807278420653,-0.0024136457718565507,0.00034537870934701236,0.0013984218628048238,0.0014050615438504213,-0.0013311231728138624,0.9999971491606616,0.16003340448891595,0.16122125552891703,-0.15231066976025973,4.315689088828379e-07,0,139.234130859375,"[2317.860595703125, 1071.00634765625]","[[2661.7666015625, 979.1268310546875], [2217.221923828125, 811.4637451171875], [1970.577880859375, 1163.787841796875], [2432.055419921875, 1365.5101318359375]]"
168,5.6056,1,tagStandard41h12,0,0.002891674173548791,-0.0023857869423325475,0.00044105696021533075,0.0013150478548999238,0.0013569063165194694,-0.0012741372562731224,0.9999974030109476,0.15049560552458005,0.1556818020765618,-0.1458012142093383,4.1490528141462266e-07,0,139.47903442382812,"[2317.7421875, 1071.057373046875]","[[2661.579833984375, 979.1874389648438], [2217.189453125, 811.5860595703125], [1970.500732421875, 1163.8367919921875], [2431.888427734375, 1365.606201171875]]"
169,5.638966666666667,1,tagStandard41h12,0,0.002871896166977746,-0.0024529002860478803,0.00035668446457552303,0.0014058549071550217,0.0015164354933090635,-0.0014325142489999365,0.9999968359441449,0.1608506198599037,0.1740012017456424,-0.1639102047476138,4.009225869286356e-07,0,138.8978729248047,"[2317.64306640625, 1071.070556640625]","[[2661.511962890625, 979.1724853515625], [2216.989501953125, 811.6016845703125], [1970.3843994140625, 1163.87451171875], [2431.939697265625, 1365.7095947265625]]"
170,5.6723333333333334,1,tagStandard41h12,0,0.0029025355601057113,-0.0024396926747129303,0.00041362923677876044,0.001503679358658521,0.0015889600096079075,-0.0014542248103369551,0.9999965496863853,0.17204470985015952,0.18233166020476124,-0.16636859736157558,4.205409317213727e-07,0,139.8232879638672,"[2317.559326171875, 1071.1676025390625]","[[2661.40869140625, 979.316162109375], [2216.878662109375, 811.6651000976562], [1970.341064453125, 1163.9188232421875], [2431.82470703125, 1365.6846923828125]]"
171,5.7057,1,tagStandard41h12,0,0.0029480194391212104,-0.002430282934810544,0.0004460841289757519,0.001274703874140064,0.0015280574841751641,-0.0014112114260823783,0.9999970243219073,0.1458236029577363,0.17530837796092422,-0.16149020213907667,3.92372299039481e-07,0,139.29598999023438,"[2317.356689453125, 1071.1092529296875]","[[2661.241943359375, 979.1893310546875], [2216.748779296875, 811.6475830078125], [1970.23095703125, 1163.8953857421875], [2431.607177734375, 1365.754638671875]]"
172,5.739066666666667,1,tagStandard41h12,0,0.0029461139086739718,-0.002510596199295339,0.0003958609637537365,0.0015087251393750068,0.001379445039328647,-0.0014621601540584666,0.9999968414787725,0.17265641259904732,0.1583252485866574,-0.16731307061581885,3.9473087373562326e-07,0,139.12185668945312,"[2317.197021484375, 1071.24365234375]","[[2661.077880859375, 979.3173217773438], [2216.568115234375, 811.8685913085938], [1970.0037841796875, 1164.055419921875], [2431.483154296875, 1365.820556640625]]"
173,5.772433333333334,1,tagStandard41h12,0,0.002985995240650149,-0.0025262335200112434,0.0004172689450537481,0.0013674749011631563,0.0016382520401743038,-0.001649698632834796,0.9999963623119178,0.15639184911581128,0.18798801930002867,-0.1887854924510317,3.9802572526197234e-07,0,139.86361694335938,"[2317.0556640625, 1071.263671875]","[[2660.75244140625, 979.2972412109375], [2216.32470703125, 811.8182373046875], [1969.791015625, 1164.184814453125], [2431.458251953125, 1365.921875]]"
174,5.8058000000000005,1,tagStandard41h12,0,0.0029763096542897594,-0.002577164689246611,0.00036860751890006323,0.0016429819951273611,0.0015617415257394283,-0.0015915348658873255,0.9999961642878141,0.18798757858774254,0.17926164348403142,-0.18208292765882023,4.2388179358283437e-07,0,140.09329223632812,"[2316.963623046875, 1071.3834228515625]","[[2660.785400390625, 979.4878540039062], [2216.229736328125, 811.9110107421875], [1969.6995849609375, 1164.1990966796875], [2431.291259765625, 1365.870361328125]]"
175,5.839166666666666,1,tagStandard41h12,0,0.0030528085360559303,-0.0025148349337254187,0.000523532843300353,0.0013529959709950256,0.0016667494134147863,-0.0014616682212385157,0.9999966274314661,0.15476327296937592,0.1912217444771885,-0.16723702819126976,4.0549326450340523e-07,0,138.8781280517578,"[2316.731689453125, 1071.4647216796875]","[[2660.6357421875, 979.581298828125], [2216.114013671875, 811.9447631835938], [1969.698974609375, 1164.18408203125], [2430.940185546875, 1366.0384521484375]]"
176,5.872533333333333,1,tagStandard41h12,0,0.0030504179830849595,-0.0025638917179498567,0.0004387322435937617,0.0014725216008789146,0.0016242022369292906,-0.0014723034365207058,0.9999965129788301,0.16846506656780383,0.1863679804781906,-0.1684400260156379,4.0738862538067745e-07,0,139.32003784179688,"[2316.726318359375, 1071.3524169921875]","[[2660.43701171875, 979.5162353515625], [2216.131591796875, 811.89208984375], [1969.42138671875, 1164.1488037109375], [2430.952880859375, 1365.9730224609375]]"
177,5.9059,1,tagStandard41h12,0,0.0030900225332282957,-0.0025616998862075906,0.00047299760531489284,0.0013563345338323007,0.0016968502328339203,-0.001478477290231415,0.9999965475744514,0.15513755515482397,0.19467420845159292,-0.16915792283294911,3.9249944444264936e-07,0,139.75936889648438,"[2316.532958984375, 1071.362060546875]","[[2660.28564453125, 979.5027465820312], [2215.955810546875, 811.89306640625], [1969.3255615234375, 1164.14453125], [2430.762939453125, 1366.052001953125]]"
178,5.939266666666667,1,tagStandard41h12,0,0.003106574603002577,-0.0025428450708905987,0.0005183917308136981,0.0014308026518279476,0.001638306860395767,-0.001477243374530927,0.999996543247233,0.16368111136275953,0.18797803129844085,-0.16901157754116566,4.21204510850482e-07,0,139.59466552734375,"[2316.498046875, 1071.462890625]","[[2660.31201171875, 979.602783203125], [2215.884033203125, 811.9464111328125], [1969.382568359375, 1164.205078125], [2430.67333984375, 1365.9583740234375]]"
179,5.9726333333333335,1,tagStandard41h12,0,0.003130879799373917,-0.002524873832726972,0.0005654646699908585,0.0012059621757042236,0.0015650358258010803,-0.0015081040922588437,0.9999969109652999,0.13792300613820083,0.17954804464473906,-0.17260029666783375,4.085077518483627e-07,0,139.68002319335938,"[2316.454833984375, 1071.4561767578125]","[[2660.193359375, 979.5029907226562], [2215.851806640625, 811.9655151367188], [1969.3577880859375, 1164.307861328125], [2430.65625, 1366.0218505859375]]"
180,6.006,1,tagStandard41h12,0,0.0031055713762017136,-0.002567949401867693,0.0005135418179885365,0.0012381789651117383,0.0018616356837117675,-0.0015988073644280815,0.9999962225130867,0.1415443791959266,0.21355427050471462,-0.18294658011540169,4.0874618531739323e-07,0,139.75350952148438,"[2316.38720703125, 1071.539306640625]","[[2660.288818359375, 979.5999755859375], [2215.685546875, 811.9254150390625], [1969.3924560546875, 1164.3056640625], [2430.668212890625, 1366.161376953125]]"
181,6.039366666666667,1,tagStandard41h12,0,0.003049086326480936,-0.002729243480464042,0.00027974034214439214,0.001743624486982488,0.00161085303713748,-0.0015612748625910048,0.9999959636653264,0.19951708801205592,0.18490168673630247,-0.17858756162785708,4.3921952999054e-07,0,140.19444274902344,"[2316.342529296875, 1071.552001953125]","[[2660.202392578125, 979.7081298828125], [2215.64208984375, 811.9974365234375], [1968.9725341796875, 1164.333251953125], [2430.59765625, 1366.044189453125]]"
